Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	44971.920326687	44985.815800613	885938	892886	2005/2/22  11:29:31.920	13.895	17.7	29.5	12.2	18.6	29.3	Bm.Ant-Z
2	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45266.489969325	45273.75978681	1033223	1036858	2005/2/22  11:34:26.490	7.27	17.7	29.2	5.7	18.6	28.3	Bm.Ant-Z
3	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45324.6135	45331.975340491	1062285	1065966	2005/2/22  11:35:24.613	7.362	16.6	28.9	5.2	17.6	27.3	Bm.Ant-Z
4	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	46435.681266871	46447.276165644	1617819	1623616	2005/2/22  11:53:55.681	11.595	16.6	30.9	10.3	17.6	29.3	Bm.Ant-Z
5	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	50508.581133436	50523.120768405	54265	61534	2005/2/26  3:01:48.581	14.54	16.0	29.8	11.9	17.6	28.3	Bm.Ant-Z
6	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51369.673406442	51380.256052147	484811	490102	2005/2/26  3:16:09.673	10.583	15.8	28.7	9.2	16.6	27.3	Bm.Ant-Z
7	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52327.482858896	52339.077757669	963715	969513	2005/2/26  3:32:07.483	11.595	16.9	29.0	10.2	17.6	28.3	Bm.Ant-Z
8	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54030.451601227	54044.43909816	15198	22192	2005/2/27  23:00:30.452	13.987	16.3	29.3	11.2	17.6	28.3	Bm.Ant-Z
9	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54095.844949387	54106.979733129	47894	53462	2005/2/27  23:01:35.845	11.135	17.2	29.6	10.0	17.6	28.3	Bm.Ant-Z
10	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54339.414842025	54347.420843558	169679	173682	2005/2/27  23:05:39.415	8.006	17.5	29.3	6.6	17.6	28.3	Bm.Ant-Z
11	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54468.856202454	54478.24254908	234400	239093	2005/2/27  23:07:48.856	9.386	16.9	29.3	8.2	18.6	28.3	Bm.Ant-Z
12	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	57704.770180982	57715.260803681	52355	57600	2005/3/1  19:01:44.770	10.491	16.9	29.0	9.5	17.6	28.3	Bm.Ant-Z
13	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	57713.29331135	57726.452601227	56617	63196	2005/3/1  19:01:53.293	13.159	16.6	29.6	11.2	17.6	28.3	Bm.Ant-Z
14	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	57948.526119632	57959.29281135	174233	179616	2005/3/1  19:05:48.526	10.767	15.5	29.6	9.5	16.6	28.3	Bm.Ant-Z
15	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	57978.157527607	57989.29231135	189049	194616	2005/3/1  19:06:18.158	11.135	16.0	28.7	9.7	17.6	27.3	Bm.Ant-Z
16	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58039.409840491	58049.90046319	219675	224920	2005/3/1  19:07:19.410	10.491	16.3	28.7	8.9	16.6	27.3	Bm.Ant-Z
17	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58093.427345092	58105.022243865	246684	252481	2005/3/1  19:08:13.427	11.595	16.6	29.3	10.5	17.6	28.3	Bm.Ant-Z
18	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58510.942723926	58523.181783742	455441	461561	2005/3/1  19:15:10.943	12.239	16.0	29.6	11.2	17.6	28.3	Bm.Ant-Z
