Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164476.766654908	164477.962953988	1238297	1238895	2005/4/24  0:41:16.767	1.196	17.3	101.9	1.1	18.6	87.9	Fin.20Plus
2	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164485.784909509	164487.257277607	1242806	1243543	2005/4/24  0:41:25.785	1.472	17.3	103.0	1.2	18.6	97.7	Fin.20Plus
3	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164512.011466258	164513.299788344	1255920	1256564	2005/4/24  0:41:51.011	1.288	15.9	101.4	0.9	18.6	76.2	Fin.20Plus
4	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164670.634679448	164671.923001534	1335231	1335876	2005/4/24  0:44:30.635	1.288	17.3	103.3	1.1	19.5	89.8	Fin.20Plus
5	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164679.836980061	164681.033279141	1339832	1340431	2005/4/24  0:44:39.837	1.196	18.1	102.5	0.9	18.6	74.2	Fin.20Plus
6	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164748.174064417	164749.830478528	1374001	1374829	2005/4/24  0:45:48.174	1.656	14.8	101.4	1.1	16.6	45.9	Fin.20Plus
7	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	164757.376365031	164758.848733129	1378602	1379338	2005/4/24  0:45:57.376	1.472	15.7	102.2	1.1	17.6	47.9	Fin.20Plus
8	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165103.426877301	165104.715199386	1551627	1552272	2005/4/24  0:51:43.427	1.288	16.8	102.5	1.1	17.6	95.7	Fin.20Plus
9	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165122.383616564	165123.763961656	1561106	1561796	2005/4/24  0:52:02.384	1.38	16.8	102.5	1.1	18.6	85.0	Fin.20Plus
10	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165132.322101227	165133.610423313	1566075	1566719	2005/4/24  0:52:12.322	1.288	15.7	102.2	0.9	17.6	99.6	Fin.20Plus
11	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165142.076539877	165143.456884969	1570952	1571642	2005/4/24  0:52:21.077	1.38	17.3	104.4	1.1	17.6	89.8	Fin.20Plus
12	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165343.444881902	165345.193319018	1671636	1672511	2005/4/24  0:55:43.445	1.748	16.2	101.6	1.2	17.6	70.3	Fin.20Plus
13	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165363.089619574	165364.610173313	1681459	1682219	2005/4/24  0:56:02.090	1.521	15.9	101.1	1.2	17.6	68.4	Fin.20Plus
14	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165403.436224152	165404.732203988	1701632	1702280	2005/4/24  0:56:43.436	1.296	15.1	102.5	0.9	17.6	79.1	Fin.20Plus
15	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165412.433706393	165413.658435583	1706131	1706743	2005/4/24  0:56:52.434	1.225	15.7	102.5	0.9	17.6	96.7	Fin.20Plus
16	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165432.133456985	165433.316349693	1715981	1716572	2005/4/24  0:57:11.133	1.183	15.7	102.2	0.9	17.6	74.2	Fin.20Plus
17	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165447.395869632	165448.86823773	1723612	1724348	2005/4/24  0:57:27.396	1.472	14.6	101.4	1.1	17.6	71.3	Fin.20Plus
18	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165465.892493865	165467.640930982	1732860	1733734	2005/4/24  0:57:45.892	1.748	15.7	101.6	1.2	17.6	78.1	Fin.20Plus
19	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165475.094794479	165476.659185583	1737461	1738244	2005/4/24  0:57:54.095	1.564	16.5	100.5	1.2	17.6	91.8	Fin.20Plus
20	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165581.62242638	165583.186817485	1790725	1791507	2005/4/24  0:59:41.622	1.564	15.7	103.6	0.8	18.6	45.9	Fin.20Plus
21	Spectrogram 1	1	20050424_000000.wav	20050424_000000.wav	165591.100796012	165592.481141104	1795464	1796155	2005/4/24  0:59:50.101	1.38	17.0	103.3	0.6	19.5	28.3	Fin.20Plus
22	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171043.886992331	171044.991268405	921853	922406	2005/4/27  16:30:43.887	1.104	17.1	103.5	0.9	17.6	99.6	Fin.20Plus
23	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171053.181315951	171054.469638037	926501	927145	2005/4/27  16:30:53.181	1.288	17.1	103.7	1.1	17.6	100.6	Fin.20Plus
24	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171063.027777607	171064.408122699	931424	932114	2005/4/27  16:31:02.028	1.38	16.8	103.5	1.2	17.6	99.6	Fin.20Plus
25	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171072.690193252	171073.978515337	936255	936899	2005/4/27  16:31:12.690	1.288	17.9	105.0	0.9	18.6	101.6	Fin.20Plus
26	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171081.984516871	171083.088792945	940902	941454	2005/4/27  16:31:21.985	1.104	16.8	102.9	0.9	17.6	99.6	Fin.20Plus
27	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171091.002771472	171092.751208589	945411	946286	2005/4/27  16:31:30.003	1.748	16.3	103.5	1.4	17.6	98.6	Fin.20Plus
28	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171105.082291411	171105.910498466	952451	952865	2005/4/27  16:31:44.082	0.828	15.5	102.7	0.8	17.6	99.6	Fin.20Plus
29	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171114.376615031	171115.480891104	957098	957650	2005/4/27  16:31:54.377	1.104	15.8	103.2	0.9	17.6	98.6	Fin.20Plus
30	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171130.11254908	171131.124802147	964966	965472	2005/4/27  16:32:09.113	1.012	15.8	102.2	0.8	17.6	98.6	Fin.20Plus
31	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171139.130803681	171140.327102761	969475	970074	2005/4/27  16:32:18.131	1.196	16.3	103.2	0.9	16.6	100.6	Fin.20Plus
32	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171148.758210123	171149.954509202	974289	974887	2005/4/27  16:32:28.758	1.196	16.3	103.7	0.9	17.6	100.6	Fin.20Plus
33	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171158.420625767	171159.248832822	979120	979534	2005/4/27  16:32:38.421	0.828	16.0	104.0	0.8	17.6	100.6	Fin.20Plus
34	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171167.62292638	171168.635179448	983721	984228	2005/4/27  16:32:47.623	1.012	16.3	104.3	0.8	17.6	100.6	Fin.20Plus
35	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171186.119550614	171187.223826687	992970	993522	2005/4/27  16:33:05.120	1.104	17.3	102.9	0.9	17.6	98.6	Fin.20Plus
36	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171195.137805215	171196.610173313	997479	998215	2005/4/27  16:33:14.138	1.472	16.8	105.0	1.1	17.6	100.6	Fin.20Plus
37	Spectrogram 1	1	20050427_160000.wav	20050427_160000.wav	171204.432128834	171205.628427914	1002126	1002724	2005/4/27  16:33:24.432	1.196	17.6	103.5	0.9	18.6	100.6	Fin.20Plus
