Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55796.108015337	55797.304314417	898026	898624	2005/2/27  23:29:56.108	1.196	15.5	28.4	0.9	16.6	27.3	Fin.20Hz
2	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55811.475857362	55812.856202454	905710	906400	2005/2/27  23:30:11.476	1.38	17.2	30.4	1.2	18.6	28.3	Fin.20Hz
3	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55821.690411043	55823.346825153	910817	911645	2005/2/27  23:30:21.690	1.656	17.7	32.7	1.2	18.6	29.3	Fin.20Hz
4	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55830.708665644	55832.181033742	915326	916063	2005/2/27  23:30:30.709	1.472	16.9	32.9	1.1	18.6	30.3	Fin.20Hz
5	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55849.354326687	55850.642648773	924649	925293	2005/2/27  23:30:49.354	1.288	16.9	31.8	1.2	18.6	29.3	Fin.20Hz
6	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55877.789435583	55879.353826687	938867	939649	2005/2/27  23:31:17.789	1.564	17.2	29.8	1.2	17.6	28.3	Fin.20Hz
7	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55915.794937117	55917.359328221	957869	958652	2005/2/27  23:31:55.795	1.564	17.2	29.0	1.4	18.6	27.3	Fin.20Hz
8	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55924.629145706	55926.101513804	962287	963023	2005/2/27  23:32:04.629	1.472	16.3	29.0	1.4	16.6	26.4	Fin.20Hz
9	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55934.475607362	55935.94797546	967210	967946	2005/2/27  23:32:14.476	1.472	16.3	29.8	1.2	17.6	29.3	Fin.20Hz
10	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56111.586884969	56113.519368098	1055765	1056732	2005/2/27  23:35:11.587	1.932	14.9	32.1	1.7	16.6	28.3	Fin.20Hz
11	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	65569.87932362	65571.259668712	384906	385596	2005/3/5  11:12:49.879	1.38	16.5	32.0	0.9	17.6	30.3	Fin.20Hz
12	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	65571.995852761	65573.836312883	385964	386884	2005/3/5  11:12:51.996	1.84	17.4	32.0	1.5	18.6	29.3	Fin.20Hz
13	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	65654.873572086	65656.253917178	427403	428093	2005/3/5  11:14:14.874	1.38	16.2	31.1	0.9	17.6	29.3	Fin.20Hz
14	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	65676.959093558	65678.523484663	438446	439228	2005/3/5  11:14:36.959	1.564	16.2	28.9	0.9	17.6	27.3	Fin.20Hz
15	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	65850.076372699	65851.364694785	525004	525648	2005/3/5  11:17:30.076	1.288	16.5	31.1	1.1	17.6	29.3	Fin.20Hz
16	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	65901.885325153	65903.449716258	550909	551691	2005/3/5  11:18:21.885	1.564	17.4	31.1	1.1	18.6	28.3	Fin.20Hz
17	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	66216.498978528	66217.695277607	708215	708814	2005/3/5  11:23:36.499	1.196	15.9	29.5	0.8	17.6	26.4	Fin.20Hz
18	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	66642.24141411	66643.43771319	921087	921685	2005/3/5  11:30:42.241	1.196	16.8	29.8	0.9	17.6	28.3	Fin.20Hz
19	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	66646.658518405	66647.854817485	923295	923893	2005/3/5  11:30:46.659	1.196	15.5	29.5	0.9	16.6	27.3	Fin.20Hz
20	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	66675.461719325	66676.658018405	937697	938295	2005/3/5  11:31:15.462	1.196	17.1	28.2	0.8	18.6	27.3	Fin.20Hz
21	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	66985.750291411	66986.578498466	1092841	1093255	2005/3/5  11:36:25.750	0.828	18.1	32.0	0.6	19.5	30.3	Fin.20Hz
22	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	68271.351691718	68272.824059816	1735642	1736378	2005/3/5  11:57:51.352	1.472	15.9	30.8	1.1	17.6	29.3	Fin.20Hz
23	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72524.201406442	72526.041866564	262064	262984	2005/3/9  3:08:44.201	1.84	16.4	31.1	1.2	17.6	27.3	Fin.20Hz
24	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72527.698280675	72528.894579755	263812	264410	2005/3/9  3:08:47.698	1.196	16.1	30.5	0.9	17.6	29.3	Fin.20Hz
25	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72538.741041411	72540.305432515	269334	270116	2005/3/9  3:08:58.741	1.564	16.7	30.8	1.2	17.6	29.3	Fin.20Hz
26	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72545.274674847	72546.655019939	272600	273291	2005/3/9  3:09:05.275	1.38	20.1	33.9	1.2	21.5	32.2	Fin.20Hz
27	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72547.115134969	72548.403457055	273521	274165	2005/3/9  3:09:07.115	1.288	20.4	32.8	1.1	20.5	31.2	Fin.20Hz
28	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72549.599756135	72551.072124233	274763	275499	2005/3/9  3:09:09.600	1.472	19.2	34.5	1.4	19.5	32.2	Fin.20Hz
29	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72556.317435583	72557.789803681	278122	278858	2005/3/9  3:09:16.317	1.472	17.5	33.7	1.2	18.6	30.3	Fin.20Hz
30	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72576.562496933	72578.77104908	288244	289349	2005/3/9  3:09:36.562	2.209	15.0	30.8	1.5	16.6	28.3	Fin.20Hz
31	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72586.593004601	72587.605257669	293260	293766	2005/3/9  3:09:46.593	1.012	15.8	31.7	0.6	18.6	29.3	Fin.20Hz
32	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72594.506983129	72595.703282209	297216	297815	2005/3/9  3:09:54.507	1.196	14.7	33.1	0.9	18.6	30.3	Fin.20Hz
33	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72609.690779141	72610.979101227	304808	305453	2005/3/9  3:10:09.691	1.288	19.2	32.0	0.8	21.5	29.3	Fin.20Hz
34	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72619.226162577	72620.882576687	309576	310404	2005/3/9  3:10:19.226	1.656	15.8	32.0	1.2	17.6	29.3	Fin.20Hz
35	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72830.256920245	72831.729288344	415091	415828	2005/3/9  3:13:50.257	1.472	14.7	28.6	1.1	16.6	27.3	Fin.20Hz
36	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72837.986852761	72839.735289877	418956	419831	2005/3/9  3:13:57.987	1.748	16.1	31.1	1.4	16.6	28.3	Fin.20Hz
37	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72856.299430982	72857.495730061	428113	428711	2005/3/9  3:14:16.299	1.196	15.3	29.7	0.9	16.6	27.3	Fin.20Hz
38	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72860.532489264	72862.096880368	430229	431011	2005/3/9  3:14:20.532	1.564	15.8	30.5	1.1	17.6	28.3	Fin.20Hz
39	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72865.041616564	72866.513984663	432484	433220	2005/3/9  3:14:24.042	1.472	16.4	30.0	1.1	17.6	28.3	Fin.20Hz
40	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72869.550743865	72871.115134969	434738	435521	2005/3/9  3:14:29.551	1.564	16.1	32.5	0.9	18.6	28.3	Fin.20Hz
41	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72874.42796319	72875.992354294	437177	437959	2005/3/9  3:14:34.428	1.564	16.7	30.8	1.1	17.6	29.3	Fin.20Hz
42	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72879.305182515	72880.961596626	439616	440444	2005/3/9  3:14:39.305	1.656	16.7	32.5	1.5	18.6	30.3	Fin.20Hz
43	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72888.507483129	72890.255920245	444217	445091	2005/3/9  3:14:48.507	1.748	16.1	30.3	1.4	18.6	28.3	Fin.20Hz
44	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72893.292679448	72894.67302454	446609	447300	2005/3/9  3:14:53.293	1.38	16.4	29.7	1.1	17.6	27.3	Fin.20Hz
45	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72902.310934049	72903.875325153	451118	451901	2005/3/9  3:15:02.311	1.564	15.6	29.4	1.2	16.6	28.3	Fin.20Hz
46	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	72908.936590491	72910.593004601	454431	455260	2005/3/9  3:15:08.937	1.656	15.8	29.4	1.2	17.6	28.3	Fin.20Hz
47	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73077.636765337	73078.833064417	538781	539380	2005/3/9  3:17:57.637	1.196	18.7	32.5	0.9	19.5	32.2	Fin.20Hz
48	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73086.194904908	73087.667273006	543060	543797	2005/3/9  3:18:06.195	1.472	16.4	30.3	0.9	17.6	27.3	Fin.20Hz
49	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73096.593504601	73098.065872699	548260	548996	2005/3/9  3:18:16.594	1.472	15.6	30.8	0.9	17.6	27.3	Fin.20Hz
50	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73113.433714724	73114.72203681	556680	557324	2005/3/9  3:18:33.434	1.288	16.1	32.2	0.9	18.6	29.3	Fin.20Hz
51	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73122.175900307	73123.740291411	561051	561833	2005/3/9  3:18:42.176	1.564	15.8	32.5	1.1	18.6	30.3	Fin.20Hz
52	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73132.114384969	73133.494730061	566020	566710	2005/3/9  3:18:52.114	1.38	15.3	29.4	0.9	17.6	27.3	Fin.20Hz
53	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	73149.874825153	73151.255170245	574900	575591	2005/3/9  3:19:09.875	1.38	15.6	30.3	0.9	17.6	28.3	Fin.20Hz
