Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55817.273306748	55818.561628834	908609	909253	2005/2/27  23:30:17.273	1.288	50.4	77.7	0.5	54.7	73.2	Fin.DS
2	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55908.157027607	55909.629395706	954051	954787	2005/2/27  23:31:48.157	1.472	38.3	74.9	1.1	40.0	71.3	Fin.DS
3	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56330.347575153	56332.09601227	1165146	1166020	2005/2/27  23:38:50.348	1.748	38.6	76.0	0.5	41.0	67.4	Fin.DS
4	Spectrogram 1	1	20050310_230000.wav	20050310_230000.wav	75852.267423313	75853.647768405	126095	126785	2005/3/10  23:04:12.267	1.38	38.7	78.3	0.8	43.0	74.2	Fin.DS
5	Spectrogram 1	1	20050312_190000.wav	20050312_190000.wav	79424.126388037	79425.598756135	112022	112758	2005/3/12  19:03:44.126	1.472	68.7	96.2	0.9	70.3	93.8	Fin.DS
6	Spectrogram 1	1	20050312_190000.wav	20050312_190000.wav	80757.949271472	80759.145570552	778934	779532	2005/3/12  19:25:57.949	1.196	63.0	84.9	0.6	65.4	82.0	Fin.DS
7	Spectrogram 1	1	20050314_150000.wav	20050314_150000.wav	84101.146070552	84102.61843865	650530	651266	2005/3/14  15:21:41.146	1.472	60.6	92.8	0.8	63.5	89.8	Fin.DS
8	Spectrogram 1	1	20050314_150000.wav	20050314_150000.wav	85813.261099693	85814.733467791	1506588	1507324	2005/3/14  15:50:13.261	1.472	52.1	87.9	1.1	56.6	84.0	Fin.DS
9	Spectrogram 1	1	20050314_150000.wav	20050314_150000.wav	85991.807736196	85992.91201227	1595861	1596413	2005/3/14  15:53:11.808	1.104	46.7	75.1	0.6	47.9	71.3	Fin.DS
10	Spectrogram 1	1	20050314_150000.wav	20050314_150000.wav	86154.250346626	86155.262599693	1677082	1677588	2005/3/14  15:55:54.250	1.012	47.8	78.3	0.8	48.8	72.3	Fin.DS
11	Spectrogram 1	1	20050314_150000.wav	20050314_150000.wav	86307.15757362	86308.353872699	1753536	1754134	2005/3/14  15:58:27.158	1.196	68.5	102.1	0.6	71.3	97.7	Fin.DS
12	Spectrogram 1	1	20050314_150000.wav	20050314_150000.wav	86338.077303681	86339.089556748	1768996	1769502	2005/3/14  15:58:57.077	1.012	32.5	75.1	0.6	36.1	69.3	Fin.DS
13	Spectrogram 1	1	20050316_110000.wav	20050316_110000.wav	87431.604685583	87433.077053681	515757	516494	2005/3/16  11:17:11.605	1.472	38.2	72.1	0.9	42.0	69.3	Fin.DS
14	Spectrogram 1	1	20050316_110000.wav	20050316_110000.wav	88658.035292945	88659.783730061	1128973	1129847	2005/3/16  11:37:37.035	1.748	41.5	76.7	0.8	43.9	67.4	Fin.DS
15	Spectrogram 1	1	20050318_080000.wav	20050318_080000.wav	90167.734717791	90169.023039877	83820	84465	2005/3/18  8:02:47.735	1.288	52.1	78.6	0.6	55.7	76.2	Fin.DS
16	Spectrogram 1	1	20050318_080000.wav	20050318_080000.wav	90650.991532209	90652.095808282	325449	326001	2005/3/18  8:10:50.992	1.104	62.5	91.7	0.6	65.4	86.9	Fin.DS
17	Spectrogram 1	1	20050318_080000.wav	20050318_080000.wav	92501.25509816	92503.003535276	1250581	1251455	2005/3/18  8:41:41.255	1.748	45.0	81.6	0.9	47.9	78.1	Fin.DS
18	Spectrogram 1	1	20050318_080000.wav	20050318_080000.wav	93046.96052454	93048.61693865	1523433	1524261	2005/3/18  8:50:46.961	1.656	66.3	96.3	1.2	66.4	91.8	Fin.DS
19	Spectrogram 1	1	20050320_040000.wav	20050320_040000.wav	96210.213337423	96211.869751534	1305058	1305886	2005/3/20  4:43:30.213	1.656	44.2	74.8	1.1	47.9	69.3	Fin.DS
20	Spectrogram 1	1	20050322_000000.wav	20050322_000000.wav	100326.625719325	100327.914041411	1563262	1563906	2005/3/22  0:52:06.626	1.288	19.2	54.0	0.6	21.5	48.8	Fin.DS
21	Spectrogram 1	1	20050322_000000.wav	20050322_000000.wav	100331.134846626	100332.791260736	1565516	1566345	2005/3/22  0:52:11.135	1.656	16.7	43.2	0.8	19.5	39.1	Fin.DS
22	Spectrogram 1	1	20050327_120000.wav	20050327_120000.wav	108047.773917178	108049.246285276	23830	24566	2005/3/27  12:00:47.774	1.472	59.2	89.4	1.2	60.5	85.0	Fin.DS
23	Spectrogram 1	1	20050327_120000.wav	20050327_120000.wav	108949.043234663	108950.515602761	474465	475201	2005/3/27  12:15:48.043	1.472	63.5	88.0	0.9	66.4	85.0	Fin.DS
24	Spectrogram 1	1	20050327_120000.wav	20050327_120000.wav	110147.625880368	110148.914202454	1073756	1074400	2005/3/27  12:35:47.626	1.288	65.7	96.6	0.9	68.4	92.8	Fin.DS
25	Spectrogram 1	1	20050329_080000.wav	20050329_080000.wav	113839.778918712	113841.619378834	1119830	1120751	2005/3/29  8:37:19.779	1.84	57.4	94.4	1.1	60.5	88.9	Fin.DS
26	Spectrogram 1	1	20050329_080000.wav	20050329_080000.wav	114246.472592025	114247.944960123	1323177	1323913	2005/3/29  8:44:06.473	1.472	64.4	88.8	0.6	67.4	85.0	Fin.DS
27	Spectrogram 1	1	20050329_080000.wav	20050329_080000.wav	114415.264789877	114416.461088957	1407573	1408172	2005/3/29  8:46:55.265	1.196	60.6	90.9	0.6	63.5	85.9	Fin.DS
28	Spectrogram 1	1	20050405_160000.wav	20050405_160000.wav	126597.592906442	126598.881228528	298729	299374	2005/4/5  16:09:57.593	1.288	40.4	73.7	0.6	42.0	70.3	Fin.DS
29	Spectrogram 1	1	20050405_160000.wav	20050405_160000.wav	126760.62266411	126762.187055215	380244	381027	2005/4/5  16:12:40.623	1.564	39.9	81.2	0.8	45.9	74.2	Fin.DS
30	Spectrogram 1	1	20050405_160000.wav	20050405_160000.wav	127806.850220859	127807.954496933	903358	903910	2005/4/5  16:30:06.850	1.104	39.6	74.0	0.6	43.0	69.3	Fin.DS
31	Spectrogram 1	1	20050409_080000.wav	20050409_080000.wav	133401.389855828	133403.046269939	100624	101452	2005/4/9  8:03:21.390	1.656	47.3	72.9	1.4	49.8	71.3	Fin.DS
32	Spectrogram 1	1	20050409_080000.wav	20050409_080000.wav	133415.285329755	133416.573651841	107572	108216	2005/4/9  8:03:35.285	1.288	53.8	78.3	0.9	56.6	76.2	Fin.DS
33	Spectrogram 1	1	20050409_080000.wav	20050409_080000.wav	134552.800708589	134554.549145706	676329	677204	2005/4/9  8:22:32.801	1.748	27.6	68.9	0.6	32.2	62.5	Fin.DS
