Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20050220_150000.wav	20050220_150000.wav	42521.489719325	42526.36693865	1460725	1463163	2005/2/20  15:48:41.490	4.877	25.5	28.6	4.3	26.4	28.3	Bm.Ant-A
2	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	43986.853059816	43994.306923313	393405	397131	2005/2/22  11:13:06.853	7.454	25.2	29.6	6.3	25.4	29.3	Bm.Ant-A
3	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	44040.31842638	44045.287668712	420137	422622	2005/2/22  11:14:00.318	4.969	25.8	29.9	3.7	26.4	28.3	Bm.Ant-A
4	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	44393.581742331	44400.023352761	596769	599990	2005/2/22  11:19:53.582	6.442	24.9	29.0	4.6	25.4	28.3	Bm.Ant-A
5	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	44859.779291411	44866.496970859	829868	833226	2005/2/22  11:27:39.779	6.718	25.2	29.0	5.9	25.4	28.3	Bm.Ant-A
6	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	44905.146633436	44911.95633589	852551	855956	2005/2/22  11:28:25.147	6.81	25.2	29.3	6.0	25.4	29.3	Bm.Ant-A
7	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45672.631504601	45679.625253067	1236294	1239791	2005/2/22  11:41:12.632	6.994	25.0	28.7	5.5	25.4	28.3	Bm.Ant-A
8	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45861.116625767	45868.478466258	1330536	1334217	2005/2/22  11:44:21.117	7.362	25.0	28.9	5.9	25.4	28.3	Bm.Ant-A
9	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	46268.913575153	46274.434955521	1534435	1537195	2005/2/22  11:51:08.914	5.521	25.3	28.7	4.2	25.4	28.3	Bm.Ant-A
10	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	50402.237547546	50406.286559816	1093	3117	2005/2/26  3:00:02.238	4.049	25.9	29.8	2.9	26.4	28.3	Bm.Ant-A
11	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	50678.236547546	50685.506365031	139092	142727	2005/2/26  3:04:38.237	7.27	25.1	28.2	6.5	25.4	27.3	Bm.Ant-A
12	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	50713.078257669	50718.507615031	156513	159228	2005/2/26  3:05:13.078	5.429	25.6	29.0	4.6	26.4	28.3	Bm.Ant-A
13	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51487.059753067	51493.041248466	543504	546495	2005/2/26  3:18:07.060	5.981	25.3	29.3	3.8	26.4	28.3	Bm.Ant-A
14	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51565.261303681	51571.24279908	582605	585595	2005/2/26  3:19:25.261	5.981	24.5	29.0	4.8	25.4	28.3	Bm.Ant-A
15	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51687.396837423	51693.102263804	643672	646525	2005/2/26  3:21:27.397	5.705	24.8	29.3	4.6	26.4	29.3	Bm.Ant-A
16	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51739.481858896	51745.463354294	669715	672706	2005/2/26  3:22:19.482	5.981	25.9	29.0	4.6	26.4	28.3	Bm.Ant-A
17	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51756.931220859	51762.728670245	678440	681338	2005/2/26  3:22:36.931	5.797	25.3	30.1	4.3	26.4	29.3	Bm.Ant-A
18	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52028.421093558	52034.402588957	814185	817175	2005/2/26  3:27:08.421	5.981	25.9	29.6	4.5	26.4	28.3	Bm.Ant-A
19	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52091.14577454	52095.930970859	845547	847939	2005/2/26  3:28:11.146	4.785	25.6	29.0	3.4	26.4	28.3	Bm.Ant-A
20	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52103.568880368	52109.182283742	851758	854565	2005/2/26  3:28:23.569	5.613	25.9	29.3	4.5	26.4	29.3	Bm.Ant-A
21	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52520.016992331	52527.010740798	1059982	1063479	2005/2/26  3:35:19.017	6.994	26.2	29.0	5.9	26.4	28.3	Bm.Ant-A
22	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52585.537372699	52591.610891104	1092743	1095779	2005/2/26  3:36:25.537	6.074	25.9	29.3	4.8	26.4	28.3	Bm.Ant-A
23	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	53142.525619632	53149.70341411	1371237	1374826	2005/2/26  3:45:42.526	7.178	23.6	29.0	6.2	24.4	28.3	Bm.Ant-A
24	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	53240.495111963	53247.580883436	1420222	1423764	2005/2/26  3:47:20.495	7.086	25.3	29.8	5.5	25.4	28.3	Bm.Ant-A
25	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54219.764929448	54225.838447853	109854	112891	2005/2/27  23:03:39.765	6.074	24.8	28.7	4.5	25.4	28.3	Bm.Ant-A
26	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54529.648400307	54536.826194785	264796	268385	2005/2/27  23:08:49.648	7.178	24.8	28.7	6.3	25.4	28.3	Bm.Ant-A
27	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54715.004739264	54720.710165644	357474	360327	2005/2/27  23:11:54.005	5.705	25.3	29.6	4.5	26.4	28.3	Bm.Ant-A
28	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55283.329820552	55288.667154908	641637	644306	2005/2/27  23:21:23.330	5.337	25.6	29.6	4.2	26.4	28.3	Bm.Ant-A
29	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55633.354326687	55641.452351227	816649	820698	2005/2/27  23:27:13.354	8.098	25.1	29.3	6.5	25.4	28.3	Bm.Ant-A
30	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55698.230546012	55706.052501534	849087	852998	2005/2/27  23:28:18.231	7.822	25.1	29.3	6.9	26.4	28.3	Bm.Ant-A
31	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55763.89996319	55768.777182515	881922	884361	2005/2/27  23:29:23.900	4.877	24.8	29.3	3.8	26.4	28.3	Bm.Ant-A
32	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55822.24254908	55830.156527607	911093	915050	2005/2/27  23:30:22.243	7.914	25.6	30.1	7.1	26.4	28.3	Bm.Ant-A
33	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55843.556877301	55849.262303681	921750	924603	2005/2/27  23:30:43.557	5.705	25.3	28.7	4.8	25.4	28.3	Bm.Ant-A
34	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55870.611641104	55877.14527454	935278	938545	2005/2/27  23:31:10.612	6.534	24.5	28.4	4.8	25.4	28.3	Bm.Ant-A
35	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55888.832196319	55896.286059816	944388	948115	2005/2/27  23:31:28.832	7.454	25.1	29.0	6.2	25.4	28.3	Bm.Ant-A
36	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55991.586884969	55996.924219325	995765	998434	2005/2/27  23:33:11.587	5.337	25.6	29.0	4.3	26.4	28.3	Bm.Ant-A
37	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56021.126269939	56028.580133436	1010535	1014262	2005/2/27  23:33:41.126	7.454	25.6	29.3	5.5	26.4	28.3	Bm.Ant-A
38	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56179.648900307	56185.262303681	1089796	1092603	2005/2/27  23:36:19.649	5.613	24.8	29.0	3.7	25.4	28.3	Bm.Ant-A
39	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56216.274056748	56223.819943252	1108109	1111882	2005/2/27  23:36:56.274	7.546	25.3	29.3	5.7	25.4	28.3	Bm.Ant-A
40	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56242.960728528	56248.942223926	1121452	1124443	2005/2/27  23:37:22.961	5.981	25.1	28.7	4.8	25.4	28.3	Bm.Ant-A
41	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56252.531121166	56257.500363497	1126238	1128722	2005/2/27  23:37:32.531	4.969	25.3	29.3	4.0	25.4	28.3	Bm.Ant-A
42	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56280.379082822	56286.820693252	1140162	1143382	2005/2/27  23:38:00.379	6.442	25.1	28.7	5.5	25.4	28.3	Bm.Ant-A
43	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56341.022243865	56346.819693252	1170483	1173382	2005/2/27  23:39:00.022	5.797	26.5	29.6	4.3	27.3	29.3	Bm.Ant-A
44	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56346.727670245	56353.629395706	1173336	1176787	2005/2/27  23:39:06.728	6.902	25.1	28.7	5.4	25.4	28.3	Bm.Ant-A
45	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56359.794937117	56365.776432515	1179869	1182860	2005/2/27  23:39:19.795	5.981	25.1	28.7	4.3	25.4	28.3	Bm.Ant-A
46	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56377.279308282	56383.260803681	1188612	1191602	2005/2/27  23:39:37.279	5.981	25.3	28.2	4.9	25.4	27.3	Bm.Ant-A
47	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56608.942223926	56616.396087423	1304443	1308170	2005/2/27  23:43:28.942	7.454	25.3	28.4	6.6	25.4	28.3	Bm.Ant-A
48	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56741.569380368	56749.299312883	1370757	1374622	2005/2/27  23:45:41.569	7.73	24.8	28.7	6.6	25.4	28.3	Bm.Ant-A
49	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56751.691911043	56758.409590491	1375818	1379177	2005/2/27  23:45:51.692	6.718	25.3	29.3	5.7	25.4	28.3	Bm.Ant-A
50	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56904.231046012	56911.132771472	1452088	1455538	2005/2/27  23:48:24.231	6.902	25.1	29.3	5.9	25.4	29.3	Bm.Ant-A
51	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56940.580133436	56946.745674847	1470262	1473345	2005/2/27  23:49:00.580	6.166	25.1	29.6	5.1	25.4	28.3	Bm.Ant-A
52	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57010.206539877	57017.108265337	1505075	1508526	2005/2/27  23:50:10.207	6.902	25.6	29.3	5.7	26.4	28.3	Bm.Ant-A
53	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57074.403588957	57081.489360429	1537174	1540717	2005/2/27  23:51:14.404	7.086	25.3	29.6	6.2	25.4	28.3	Bm.Ant-A
54	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57147.19378681	57153.083259202	1573569	1576514	2005/2/27  23:52:27.194	5.889	25.6	29.0	4.6	26.4	28.3	Bm.Ant-A
55	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57423.617892638	57430.427595092	1711781	1715186	2005/2/27  23:57:03.618	6.81	24.5	28.7	5.9	25.4	28.3	Bm.Ant-A
56	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57458.034496933	57463.463854294	1728989	1731704	2005/2/27  23:57:37.034	5.429	24.8	28.2	4.9	25.4	27.3	Bm.Ant-A
57	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57485.825444785	57493.463354294	1742885	1746704	2005/2/27  23:58:05.825	7.638	25.1	29.3	6.3	25.4	29.3	Bm.Ant-A
58	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57502.170530675	57507.967980061	1751057	1753956	2005/2/27  23:58:22.171	5.797	25.3	28.4	4.5	25.4	28.3	Bm.Ant-A
59	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	57555.635897239	57560.789185583	1777790	1780367	2005/2/27  23:59:15.636	5.153	24.5	29.0	3.5	26.4	28.3	Bm.Ant-A
60	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	57641.918467791	57649.372331288	20929	24656	2005/3/1  19:00:41.918	7.454	24.2	28.7	6.2	25.4	28.3	Bm.Ant-A
61	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	57770.623644172	57776.513116564	85282	88227	2005/3/1  19:02:50.624	5.889	25.1	29.0	4.6	25.4	28.3	Bm.Ant-A
62	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58149.930470859	58155.175782209	274935	277558	2005/3/1  19:09:09.930	5.245	24.5	28.4	4.2	25.4	28.3	Bm.Ant-A
63	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58230.783684049	58237.777432515	315362	318859	2005/3/1  19:10:30.784	6.994	25.1	29.6	5.4	25.4	28.3	Bm.Ant-A
64	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58239.249800613	58246.24354908	319595	323092	2005/3/1  19:10:39.250	6.994	25.1	29.6	6.5	25.4	28.3	Bm.Ant-A
65	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58264.556127301	58272.562128834	332248	336251	2005/3/1  19:11:04.556	8.006	24.8	29.6	6.6	26.4	28.3	Bm.Ant-A
66	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58309.684409509	58316.770180982	354812	358355	2005/3/1  19:11:49.684	7.086	25.1	29.6	5.9	25.4	28.3	Bm.Ant-A
67	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58465.575381902	58470.544624233	432758	435242	2005/3/1  19:14:25.575	4.969	25.3	29.3	3.7	25.4	28.3	Bm.Ant-A
68	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58630.353576687	58636.887210123	515147	518414	2005/3/1  19:17:10.354	6.534	25.1	29.3	5.2	25.4	28.3	Bm.Ant-A
69	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58959.230796012	58963.739923313	679585	681840	2005/3/1  19:22:39.231	4.509	25.1	29.0	3.4	25.4	28.3	Bm.Ant-A
70	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	59329.759427914	59335.740923313	864850	867840	2005/3/1  19:28:49.759	5.981	24.8	28.7	5.1	25.4	28.3	Bm.Ant-A
71	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	59407.794937117	59415.248800614	903867	907594	2005/3/1  19:30:07.795	7.454	24.8	28.7	5.9	25.4	28.3	Bm.Ant-A
72	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	59476.777182515	59484.139023006	938359	942040	2005/3/1  19:31:16.777	7.362	25.1	29.6	5.9	25.4	28.3	Bm.Ant-A
73	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	59545.023243865	59551.556877301	972482	975748	2005/3/1  19:32:24.023	6.534	24.5	29.0	4.9	26.4	28.3	Bm.Ant-A
74	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	59605.666404908	59612.108015337	1002803	1006024	2005/3/1  19:33:25.666	6.442	24.8	28.7	5.4	26.4	28.3	Bm.Ant-A
75	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	59861.29331135	59868.379082822	1130617	1134160	2005/3/1  19:37:41.293	7.086	25.1	29.0	6.2	26.4	28.3	Bm.Ant-A
76	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	60255.577507498	60261.544258879	1327759	1330742	2005/3/1  19:44:15.578	5.967	25.2	28.2	4.3	25.4	27.3	Bm.Ant-A
77	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	60262.960728528	60269.126269939	1331450	1334533	2005/3/1  19:44:22.961	6.166	25.9	29.6	4.6	26.4	28.3	Bm.Ant-A
78	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	60323.29281135	60330.562628834	1361616	1365251	2005/3/1  19:45:23.293	7.27	25.9	29.6	6.0	26.4	28.3	Bm.Ant-A
79	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	60563.034746933	60570.120518405	1481487	1485030	2005/3/1  19:49:22.035	7.086	25.6	29.0	5.9	26.4	28.3	Bm.Ant-A
80	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	60886.758677914	60893.75242638	1643349	1646846	2005/3/1  19:54:46.759	6.994	24.8	28.7	5.9	26.4	28.3	Bm.Ant-A
81	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	61052.054001534	61058.127519939	1725997	1729034	2005/3/1  19:57:31.054	6.074	25.3	29.0	4.9	25.4	28.3	Bm.Ant-A
82	Spectrogram 1	1	20050307_070000.wav	20050307_070000.wav	68519.173771472	68526.167519939	59552	63049	2005/3/7  7:01:59.174	6.994	25.1	29.2	5.4	25.4	28.3	Bm.Ant-A
83	Spectrogram 1	1	20050307_070000.wav	20050307_070000.wav	68829.957467791	68836.491101227	214944	218211	2005/3/7  7:07:09.957	6.534	24.7	28.9	5.7	25.4	28.3	Bm.Ant-A
84	Spectrogram 1	1	20050307_070000.wav	20050307_070000.wav	69632.394076687	69637.455342025	616162	618693	2005/3/7  7:20:32.394	5.061	25.1	28.9	4.0	25.4	28.3	Bm.Ant-A
85	Spectrogram 1	1	20050307_070000.wav	20050307_070000.wav	71377.786424847	71383.859943252	1488858	1491895	2005/3/7  7:49:37.786	6.074	24.7	28.9	4.6	25.4	28.3	Bm.Ant-A
86	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	74937.654769939	74944.740541411	1468790	1472333	2005/3/9  3:48:57.655	7.086	25.5	29.7	5.7	26.4	29.3	Bm.Ant-A
87	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	75356.403457055	75362.568998466	1678165	1681247	2005/3/9  3:55:56.403	6.166	25.2	28.8	4.8	25.4	28.3	Bm.Ant-A
88	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	75446.18290184	75452.348443252	1723054	1726137	2005/3/9  3:57:26.183	6.166	25.2	29.1	5.1	25.4	28.3	Bm.Ant-A
89	Spectrogram 1	1	20050309_030000.wav	20050309_030000.wav	75537.158645706	75544.060371166	1768542	1771993	2005/3/9  3:58:57.159	6.902	25.5	29.4	5.7	26.4	28.3	Bm.Ant-A
90	Spectrogram 1	1	20050310_230000.wav	20050310_230000.wav	75633.96684816	75641.144642638	16944	20533	2005/3/10  23:00:33.967	7.178	25.2	29.7	5.9	25.4	29.3	Bm.Ant-A
91	Spectrogram 1	1	20050310_230000.wav	20050310_230000.wav	76039.759296012	76046.108883436	219841	223015	2005/3/10  23:07:19.759	6.35	25.2	29.1	5.2	25.4	28.3	Bm.Ant-A
92	Spectrogram 1	1	20050310_230000.wav	20050310_230000.wav	76075.740291411	76081.997855828	237831	240960	2005/3/10  23:07:55.740	6.258	24.6	29.4	5.7	25.4	29.3	Bm.Ant-A
