Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	43945.66176227	43954.403947853	372809	377180	2005/2/22  11:12:25.662	8.742	18.2	29.6	6.9	18.6	29.3	Bm.Ant-B
2	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	44338.644007669	44346.097871166	569300	573027	2005/2/22  11:18:58.644	7.454	18.5	29.3	7.1	18.6	28.3	Bm.Ant-B
3	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45158.029854294	45166.127878834	978993	983042	2005/2/22  11:32:37.030	8.098	16.6	29.2	7.5	16.6	28.3	Bm.Ant-B
4	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45716.986593558	45723.980342025	1258471	1261968	2005/2/22  11:41:56.987	6.994	18.3	29.5	6.3	19.5	28.3	Bm.Ant-B
5	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	45771.521226994	45779.343182515	1285739	1289650	2005/2/22  11:42:51.521	7.822	16.9	28.9	5.2	17.6	28.3	Bm.Ant-B
6	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	46340.012349693	46344.797546012	1569984	1572377	2005/2/22  11:52:19.012	4.785	18.0	29.2	4.2	18.6	28.3	Bm.Ant-B
7	Spectrogram 1	1	20050222_110000.wav	20050222_110000.wav	46418.047858896	46424.949584356	1609002	1612453	2005/2/22  11:53:38.048	6.902	17.7	29.5	6.2	18.6	28.3	Bm.Ant-B
8	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	50561.954476994	50570.052501534	80951	85000	2005/2/26  3:02:41.954	8.098	16.3	29.0	7.4	17.6	28.3	Bm.Ant-B
9	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51452.586134969	51460.039998466	526267	529994	2005/2/26  3:17:32.586	7.454	17.7	29.0	6.6	18.6	28.3	Bm.Ant-B
10	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51508.317067485	51514.574631902	554133	557261	2005/2/26  3:18:28.317	6.258	20.0	29.0	4.5	21.5	28.3	Bm.Ant-B
11	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	51514.39058589	51520.280058282	557169	560114	2005/2/26  3:18:34.391	5.889	18.6	29.8	4.9	19.5	28.3	Bm.Ant-B
12	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52097.771430982	52103.29281135	848860	851620	2005/2/26  3:28:17.771	5.521	19.1	30.1	4.6	19.5	29.3	Bm.Ant-B
13	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	52711.757927914	52719.487860429	1155853	1159718	2005/2/26  3:38:31.758	7.73	18.9	29.8	7.1	19.5	28.3	Bm.Ant-B
14	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	53127.157777607	53135.623894172	1363553	1367786	2005/2/26  3:45:27.158	8.466	15.2	29.3	7.2	16.6	28.3	Bm.Ant-B
15	Spectrogram 1	1	20050226_030000.wav	20050226_030000.wav	53574.249550614	53581.519368098	1587099	1590734	2005/2/26  3:52:54.250	7.27	16.6	29.6	6.2	16.6	28.3	Bm.Ant-B
16	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54068.238047546	54076.336072086	34091	38140	2005/2/27  23:01:08.238	8.098	16.6	29.8	6.8	17.6	28.3	Bm.Ant-B
17	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54282.544624233	54289.262303681	141244	144603	2005/2/27  23:04:42.545	6.718	19.4	29.0	4.6	19.5	28.3	Bm.Ant-B
18	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54407.016742331	54414.286559816	203480	207115	2005/2/27  23:06:46.017	7.27	16.6	29.3	6.6	17.6	28.3	Bm.Ant-B
19	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	54840.397087423	54849.323319018	420171	424634	2005/2/27  23:14:00.397	8.926	16.3	29.6	7.9	17.6	28.3	Bm.Ant-B
20	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55159.519868098	55167.80193865	579732	583873	2005/2/27  23:19:19.520	8.282	16.6	30.1	7.7	17.6	28.3	Bm.Ant-B
21	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	55182.525619632	55191.175782209	591235	595560	2005/2/27  23:19:42.526	8.65	16.6	29.3	7.5	17.6	28.3	Bm.Ant-B
22	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56088.452101227	56094.157527607	1044198	1047051	2005/2/27  23:34:48.452	5.705	16.0	29.3	4.5	17.6	28.3	Bm.Ant-B
23	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56151.524869632	56158.150526074	1075734	1079047	2005/2/27  23:35:51.525	6.626	16.6	29.8	5.7	17.6	28.3	Bm.Ant-B
24	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56405.587384969	56414.973731595	1202766	1207459	2005/2/27  23:40:05.587	9.386	15.5	29.8	7.4	16.6	28.3	Bm.Ant-B
25	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56462.29256135	56469.470355828	1231118	1234707	2005/2/27  23:41:02.293	7.178	16.3	29.0	6.3	17.6	28.3	Bm.Ant-B
26	Spectrogram 1	1	20050227_230000.wav	20050227_230000.wav	56805.065254601	56813.531371166	1402505	1406738	2005/2/27  23:46:45.065	8.466	18.0	29.3	7.5	18.6	28.3	Bm.Ant-B
27	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58019.567880368	58026.837697853	209754	213389	2005/3/1  19:06:59.568	7.27	18.3	29.0	6.3	18.6	28.3	Bm.Ant-B
28	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58328.660153374	58334.825694785	364300	367383	2005/3/1  19:12:08.660	6.166	17.2	28.7	4.9	18.6	28.3	Bm.Ant-B
29	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58385.955476994	58393.409340491	392948	396675	2005/3/1  19:13:05.955	7.454	16.0	29.6	6.5	17.6	28.3	Bm.Ant-B
30	Spectrogram 1	1	20050301_190000.wav	20050301_190000.wav	58694.421593558	58701.967480061	547181	550954	2005/3/1  19:18:14.422	7.546	17.5	28.7	6.5	17.6	28.3	Bm.Ant-B
31	Spectrogram 1	1	20050305_110000.wav	20050305_110000.wav	64932.277923313	64938.811556748	66105	69372	2005/3/5  11:02:12.278	6.534	15.9	29.2	5.9	16.6	28.3	Bm.Ant-B
