Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20150221_010000.wav	20150221_010000.wav	21703.292407369	21710.907492323	99922	107537	2015/2/21  1:01:39.292	7.615	18.8	28.6	6.8	19.5	28.3	Bm.Ant-B
2	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	29839.686044012	29850.126079836	1035242	1045682	2015/2/24  14:17:15.686	10.44	15.9	28.7	7.5	18.6	26.4	Bm.Ant-B
3	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	30058.879466735	30070.056446264	1254435	1265612	2015/2/24  14:20:54.879	11.177	12.8	29.1	7.5	15.6	27.3	Bm.Ant-B
4	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	29199.79242477	29210.723756397	395348	406280	2015/2/24  14:06:35.792	10.931	12.8	28.3	10.2	13.7	27.3	Bm.Ant-B
5	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	29776.393962129	29787.202469806	971950	982758	2015/2/24  14:16:11.394	10.809	15.5	28.7	8.0	16.6	27.3	Bm.Ant-B
6	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	31653.372198567	31659.39057216	2848928	2854947	2015/2/24  14:47:28.372	6.018	15.9	27.6	5.2	16.6	27.3	Bm.Ant-B
7	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	29998.16668782	30008.238251791	1193723	1203794	2015/2/24  14:19:53.167	10.072	14.4	28.3	8.2	16.6	26.4	Bm.Ant-B
8	Spectrogram 1	1	20150226_080000.wav	20150226_080000.wav	35958.510500512	35966.616881269	3553530	3561636	2015/2/26  8:59:13.511	8.106	17.4	28.4	7.1	17.6	27.3	Bm.Ant-B
9	Spectrogram 1	1	20150228_020000.wav	20150228_020000.wav	38689.584960082	38698.059812692	2684067	2692542	2015/2/28  2:44:44.585	8.475	16.6	27.6	7.4	16.6	26.4	Bm.Ant-B
10	Spectrogram 1	1	20150228_020000.wav	20150228_020000.wav	38947.71357523	38957.785139202	2942196	2952267	2015/2/28  2:49:02.714	10.072	16.6	28.4	8.0	17.6	27.3	Bm.Ant-B
11	Spectrogram 1	1	20150228_020000.wav	20150228_020000.wav	39415.984387922	39423.722296827	3410466	3418204	2015/2/28  2:56:50.984	7.738	15.8	28.4	6.6	16.6	26.4	Bm.Ant-B
12	Spectrogram 1	1	20150228_020000.wav	20150228_020000.wav	36396.528874104	36405.986318321	391011	400468	2015/2/28  2:06:31.529	9.457	14.2	29.6	7.9	15.6	27.3	Bm.Ant-B
13	Spectrogram 1	1	20150228_020000.wav	20150228_020000.wav	39352.569482088	39363.255165814	3347051	3357737	2015/2/28  2:55:47.569	10.686	15.4	28.4	8.8	15.6	27.3	Bm.Ant-B
14	Spectrogram 1	1	20150228_020000.wav	20150228_020000.wav	39118.760009212	39129.077221085	3113242	3123559	2015/2/28  2:51:53.760	10.317	15.8	28.4	8.2	18.6	27.3	Bm.Ant-B
15	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	42642.964986694	42650.211599795	3036889	3044136	2015/3/1  21:50:36.965	7.247	14.7	27.9	6.6	15.6	26.4	Bm.Ant-B
