Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	32002.796756397	32005.253235415	3198353	3200809	2015/2/24  14:53:18.797	2.456	48.3	86.1	1.8	50.8	78.1	Bm.D
2	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	30183.623637666	30185.957292733	1379180	1381513	2015/2/24  14:22:59.624	2.334	57.0	80.4	2.0	59.6	77.1	Bm.D
3	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	32232.921510747	32234.641046059	3428478	3430197	2015/2/24  14:57:08.922	1.72	42.2	81.6	1.2	44.9	76.2	Bm.D
4	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	30774.878972364	30777.335451382	1970435	1972891	2015/2/24  14:32:50.879	2.456	38.9	78.5	1.8	43.0	71.3	Bm.D
5	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	32001.81416479	32003.779348004	3197370	3199335	2015/2/24  14:53:17.814	1.965	57.4	86.5	1.7	60.5	81.1	Bm.D
6	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	31819.959223132	31822.170054248	3015515	3017726	2015/2/24  14:50:15.959	2.211	43.8	73.3	1.8	44.9	71.3	Bm.D
7	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	30455.054986694	30459.476648925	1650611	1655033	2015/2/24  14:27:30.055	4.422	39.7	77.8	3.4	43.0	71.3	Bm.D
8	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	30438.412023541	30441.359798362	1633968	1636916	2015/2/24  14:27:13.412	2.948	41.2	80.4	2.0	43.9	76.2	Bm.D
9	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	30769.928267144	30772.016274309	1965484	1967572	2015/2/24  14:32:45.928	2.088	44.6	80.8	1.5	46.9	73.2	Bm.D
10	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	32294.862529171	32296.950536336	3490419	3492507	2015/2/24  14:58:10.863	2.088	45.3	89.1	1.5	47.9	85.9	Bm.D
11	Spectrogram 1	1	20150224_140000.wav	20150224_140000.wav	32100.970840328	32103.181671443	3296527	3298738	2015/2/24  14:54:56.971	2.211	43.4	78.2	1.8	45.9	74.2	Bm.D
12	Spectrogram 1	1	20150226_080000.wav	20150226_080000.wav	34429.768696008	34432.347998976	2024788	2027367	2015/2/26  8:33:44.769	2.579	61.5	96.2	2.0	64.5	92.8	Bm.D
13	Spectrogram 1	1	20150226_080000.wav	20150226_080000.wav	35632.384746162	35635.578168884	3227404	3230597	2015/2/26  8:53:47.385	3.193	62.3	99.4	2.5	64.5	94.7	Bm.D
14	Spectrogram 1	1	20150226_080000.wav	20150226_080000.wav	33736.81512999	33739.271609007	1331834	1334291	2015/2/26  8:22:11.815	2.456	63.9	91.5	1.8	65.4	88.9	Bm.D
15	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41819.865362334	41821.830545548	2213789	2215755	2015/3/1  21:36:53.865	1.965	61.4	88.5	1.5	62.5	85.0	Bm.D
16	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	40130.554906858	40134.362449335	524479	528286	2015/3/1  21:08:44.555	3.808	58.4	76.4	2.9	59.6	75.2	Bm.D
17	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41669.982395087	41672.930169908	2063906	2066854	2015/3/1  21:34:23.982	2.948	44.4	67.8	2.5	46.9	66.4	Bm.D
18	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	40772.659357216	40775.729955988	1166583	1169654	2015/3/1  21:19:26.659	3.071	42.5	65.1	2.3	44.9	60.5	Bm.D
19	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	40007.32473695	40010.640983623	401249	404565	2015/3/1  21:06:41.325	3.316	48.2	64.8	2.9	49.8	63.5	Bm.D
20	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41158.968847492	41162.776389969	1552893	1556700	2015/3/1  21:25:52.969	3.808	41.0	76.1	3.2	41.0	69.3	Bm.D
21	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	42556.091170931	42560.021537359	2950015	2953946	2015/3/1  21:49:10.091	3.93	52.3	86.2	3.2	53.7	83.0	Bm.D
22	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41707.689348004	41710.268650972	2101613	2104193	2015/3/1  21:35:01.689	2.579	42.5	62.5	2.3	43.9	60.5	Bm.D
23	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41604.72512999	41606.813137155	1998649	2000737	2015/3/1  21:33:18.725	2.088	42.9	72.7	1.8	43.9	69.3	Bm.D
24	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41642.432082907	41644.765737973	2036356	2038690	2015/3/1  21:33:56.432	2.334	57.2	77.2	1.8	58.6	74.2	Bm.D
25	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41735.570384852	41737.412744115	2129494	2131337	2015/3/1  21:35:29.570	1.842	43.7	64.8	1.4	43.9	63.5	Bm.D
26	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41092.360518936	41095.922413511	1486285	1489846	2015/3/1  21:24:46.361	3.562	43.7	83.2	2.8	45.9	80.1	Bm.D
27	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	40771.308293756	40774.010420676	1165232	1167934	2015/3/1  21:19:25.308	2.702	41.8	62.9	2.3	43.9	60.5	Bm.D
28	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	41010.276372569	41013.22414739	1404200	1407148	2015/3/1  21:23:24.276	2.948	53.8	76.4	2.3	54.7	74.2	Bm.D
29	Spectrogram 1	1	20150301_210000.wav	20150301_210000.wav	40604.47562129	40606.809276356	998400	1000733	2015/3/1  21:16:38.476	2.334	62.1	90.7	1.5	64.5	85.9	Bm.D
