Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
1	Spectrogram 1	1	201_2014-02-25_20-00-00.wav	201_2014-02-25_20-00-00.wav	10617.438999728	10623.144999728	3416366	3422072	2014/2/25  20:56:56.439	5.706	18.1	27.1	5.1	18.6	26.4	Bm.Ant-Z
2	Spectrogram 1	1	201_2014-02-27_11-00-00.wav	201_2014-02-27_11-00-00.wav	12175.406994239	12182.952994239	1373797	1381343	2014/2/27  11:22:53.407	7.546	16.0	28.7	6.5	16.6	27.3	Bm.Ant-Z
3	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14432.446996585	14443.948996585	30300	41802	2014/3/1  12:00:30.447	11.502	15.7	30.1	8.5	18.6	27.3	Bm.Ant-Z
4	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14495.574002802	14508.274002803	93427	106127	2014/3/1  12:01:33.574	12.7	16.9	28.3	9.1	18.6	26.4	Bm.Ant-Z
5	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14558.482995719	14570.353995719	156336	168207	2014/3/1  12:02:36.483	11.871	16.9	29.2	8.2	19.5	27.3	Bm.Ant-Z
6	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14565.789996922	14575.819996922	163643	173673	2014/3/1  12:02:43.790	10.03	16.9	28.6	8.2	18.6	27.3	Bm.Ant-Z
7	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14623.120001793	14635.083001793	220973	232936	2014/3/1  12:03:40.120	11.963	15.4	28.3	9.1	18.6	26.4	Bm.Ant-Z
8	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14628.366000295	14639.040000295	226219	236893	2014/3/1  12:03:46.366	10.674	17.2	28.9	9.2	18.6	27.3	Bm.Ant-Z
9	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	14949.420997962	14958.530997962	547274	556384	2014/3/1  12:09:07.421	9.11	15.7	28.3	7.2	17.6	26.4	Bm.Ant-Z
10	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15014.537995398	15025.488995398	612391	623342	2014/3/1  12:10:12.538	10.951	16.0	28.0	9.4	16.6	26.4	Bm.Ant-Z
11	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15070.930004954	15084.734004955	668783	682587	2014/3/1  12:11:08.930	13.804	16.3	29.2	10.8	18.6	27.3	Bm.Ant-Z
12	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15138.17599909	15152.07199909	736029	749925	2014/3/1  12:12:16.176	13.896	16.0	28.6	11.1	18.6	27.3	Bm.Ant-Z
13	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15238.710004181	15251.409004181	836563	849262	2014/3/1  12:13:56.710	12.699	16.6	28.9	10.8	17.6	27.3	Bm.Ant-Z
14	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15302.298001662	15311.868001662	900151	909721	2014/3/1  12:15:00.298	9.57	17.2	28.3	8.5	18.6	27.3	Bm.Ant-Z
15	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15578.538004026	15598.047004026	1176391	1195900	2014/3/1  12:19:36.538	19.509	16.6	28.0	14.8	17.6	26.4	Bm.Ant-Z
16	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15642.551004231	15657.919004231	1240404	1255772	2014/3/1  12:20:40.551	15.368	16.0	29.2	10.6	19.5	27.3	Bm.Ant-Z
17	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15870.250000522	15884.146000522	1468103	1481999	2014/3/1  12:24:28.250	13.896	15.4	28.9	10.3	18.6	26.4	Bm.Ant-Z
18	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15929.685003027	15948.826003027	1527538	1546679	2014/3/1  12:25:27.685	19.141	16.0	29.2	12.6	18.6	26.4	Bm.Ant-Z
19	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	15993.97400254	16012.01000254	1591827	1609863	2014/3/1  12:26:31.974	18.036	15.7	29.5	14.3	18.6	27.3	Bm.Ant-Z
20	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16057.397999704	16074.605999704	1655251	1672459	2014/3/1  12:27:35.398	17.208	15.4	29.8	14.6	17.6	27.3	Bm.Ant-Z
21	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16121.629998923	16143.898998922	1719483	1741752	2014/3/1  12:28:39.630	22.269	16.3	28.3	15.9	17.6	27.3	Bm.Ant-Z
22	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16188.772000462	16206.440000462	1786625	1804293	2014/3/1  12:29:46.772	17.668	15.7	28.6	12.3	18.6	27.3	Bm.Ant-Z
23	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16376.076999396	16389.512999396	1973930	1987366	2014/3/1  12:32:53.077	13.436	16.9	28.3	9.1	19.5	27.3	Bm.Ant-Z
24	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16438.170003981	16454.73400398	2036023	2052587	2014/3/1  12:33:56.170	16.564	16.6	28.9	11.2	18.6	27.3	Bm.Ant-Z
25	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16598.795002788	16619.408002788	2196648	2217261	2014/3/1  12:36:36.795	20.613	16.0	28.0	16.3	17.6	26.4	Bm.Ant-Z
26	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16662.49499926	16680.53199926	2260348	2278385	2014/3/1  12:37:40.495	18.037	17.2	28.3	12.8	18.6	27.3	Bm.Ant-Z
27	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16727.796002939	16744.63700294	2325649	2342490	2014/3/1  12:38:45.796	16.841	16.0	28.6	12.9	17.6	27.3	Bm.Ant-Z
28	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16789.912000761	16804.268000761	2387765	2402121	2014/3/1  12:39:47.912	14.356	17.2	28.3	11.7	18.6	26.4	Bm.Ant-Z
29	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16857.249998018	16874.549998018	2455103	2472403	2014/3/1  12:40:55.250	17.3	16.6	28.9	12.9	17.6	26.4	Bm.Ant-Z
30	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16923.623003528	16938.531003528	2521476	2536384	2014/3/1  12:42:01.623	14.908	16.3	28.9	11.4	18.6	27.3	Bm.Ant-Z
31	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16988.832999855	17009.905999855	2586686	2607759	2014/3/1  12:43:06.833	21.073	16.0	28.6	16.3	17.6	27.3	Bm.Ant-Z
32	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	17051.833000124	17068.582000124	2649686	2666435	2014/3/1  12:44:09.833	16.749	15.4	28.6	13.7	17.6	27.3	Bm.Ant-Z
33	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	17736.901000232	17755.581000232	3334754	3353434	2014/3/1  12:55:34.901	18.68	16.3	28.6	13.9	17.6	27.3	Bm.Ant-Z
34	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	17804.8139994	17820.3659994	3402667	3418219	2014/3/1  12:56:42.814	15.552	16.9	28.3	11.4	18.6	26.4	Bm.Ant-Z
35	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	30160.478999645	30169.588999645	1356185	1365295	2014/3/8  19:22:36.479	9.11	16.9	28.3	8.0	17.6	27.3	Bm.Ant-Z
36	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	32100.706003413	32111.473003413	3296412	3307179	2014/3/8  19:54:56.706	10.767	15.1	27.7	9.4	15.6	27.3	Bm.Ant-Z
37	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	46984.979994193	46991.144994193	177980	184145	2014/3/17  17:02:57.980	6.165	15.4	28.1	5.7	15.6	27.3	Bm.Ant-Z
38	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	52118.677002849	52126.223002849	1711119	1718665	2014/3/19  18:28:31.677	7.546	15.7	28.3	6.6	17.6	26.4	Bm.Ant-Z
39	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	60829.342007548	60838.820007548	3220732	3230210	2014/3/23  10:53:40.342	9.478	17.8	28.4	8.2	18.6	27.3	Bm.Ant-Z
40	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62191.071003271	62200.506003271	981967	991402	2014/3/25  1:16:21.071	9.435	16.5	28.2	8.2	17.6	26.4	Bm.Ant-Z
41	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62716.960003568	62731.776003568	1507856	1522672	2014/3/25  1:25:07.960	14.816	16.1	27.5	12.0	17.6	26.4	Bm.Ant-Z
42	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62781.297001211	62796.113001211	1572193	1587009	2014/3/25  1:26:12.297	14.816	16.4	28.3	11.1	17.6	27.3	Bm.Ant-Z
43	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62825.494005499	62835.616005499	1616390	1626512	2014/3/25  1:26:56.494	10.122	17.2	27.8	8.9	17.6	27.3	Bm.Ant-Z
44	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62844.187004087	62857.714004087	1635083	1648610	2014/3/25  1:27:15.187	13.527	15.6	28.3	9.1	17.6	26.4	Bm.Ant-Z
45	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63202.38900405	63211.88900405	1993285	2002785	2014/3/25  1:33:13.389	9.5	15.6	28.1	8.0	16.6	26.4	Bm.Ant-Z
46	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63283.824007926	63295.732007926	2074720	2086628	2014/3/25  1:34:34.824	11.908	16.1	28.3	10.2	17.6	26.4	Bm.Ant-Z
47	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63512.321008337	63530.020008337	2303217	2320916	2014/3/25  1:38:23.321	17.699	16.1	28.8	14.5	17.6	27.3	Bm.Ant-Z
48	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63641.170007703	63653.599007704	2432066	2444495	2014/3/25  1:40:32.170	12.429	16.9	28.3	10.0	17.6	27.3	Bm.Ant-Z
49	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63702.913004128	63717.099004128	2493809	2507995	2014/3/25  1:41:33.913	14.186	16.4	28.6	11.2	17.6	27.3	Bm.Ant-Z
50	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63763.899999825	63775.937999825	2554796	2566834	2014/3/25  1:42:34.900	12.038	15.4	28.3	8.0	17.6	26.4	Bm.Ant-Z
51	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63944.91400492	63962.35300492	2735810	2753249	2014/3/25  1:45:35.914	17.439	16.2	28.0	14.8	17.6	26.4	Bm.Ant-Z
52	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64010.499004243	64023.253004243	2801395	2814149	2014/3/25  1:46:41.499	12.754	15.7	28.3	9.7	17.6	26.4	Bm.Ant-Z
53	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64067.793000458	64081.914000458	2858689	2872810	2014/3/25  1:47:38.793	14.121	15.4	27.8	12.3	17.6	26.4	Bm.Ant-Z
54	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64392.644004492	64406.724004492	3183540	3197620	2014/3/25  1:53:03.644	14.08	16.5	28.5	8.8	17.6	27.3	Bm.Ant-Z
55	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64457.61400011	64469.39300011	3248510	3260289	2014/3/25  1:54:08.614	11.779	15.7	27.8	9.7	17.6	27.3	Bm.Ant-Z
56	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64465.218002317	64473.178002317	3256114	3264074	2014/3/25  1:54:16.218	7.96	16.5	28.3	7.1	17.6	26.4	Bm.Ant-Z
57	Spectrogram 1	1	201_2014-03-28_16-00-00.wav	201_2014-03-28_16-00-00.wav	69899.122000876	69908.600000876	1488881	1498359	2014/3/28  16:24:48.122	9.478	15.2	28.5	8.8	16.6	28.3	Bm.Ant-Z
58	Spectrogram 1	1	201_2014-04-04_23-00-00.wav	201_2014-04-04_23-00-00.wav	83258.527993605	83273.343993605	1179499	1194315	2014/4/4  23:19:39.528	14.816	14.9	29.1	12.9	16.6	27.3	Bm.Ant-Z
59	Spectrogram 1	1	201_2014-04-07_00-00-00.wav	201_2014-04-07_00-00-00.wav	87814.902998758	87823.092998758	2135380	2143570	2014/4/7  0:35:35.903	8.19	14.6	29.9	6.9	16.6	27.3	Bm.Ant-Z
60	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	97004.38799898	97019.93999898	523276	538828	2014/4/12  7:08:43.388	15.552	15.4	28.0	13.7	16.6	26.4	Bm.Ant-Z
61	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	98765.02900238	98781.59300238	2283917	2300481	2014/4/12  7:38:03.029	16.564	15.7	27.8	14.8	16.6	26.4	Bm.Ant-Z
62	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	98830.790001553	98842.017001553	2349678	2360905	2014/4/12  7:39:09.790	11.227	15.2	28.5	9.9	16.6	26.4	Bm.Ant-Z
63	Spectrogram 1	1	201_2014-04-15_22-00-00.wav	201_2014-04-15_22-00-00.wav	105618.200007737	105629.151007737	1935972	1946923	2014/4/15  22:32:15.200	10.951	16.7	28.3	10.3	17.6	26.4	Bm.Ant-Z
64	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109003.843993712	109017.922993712	1721037	1735116	2014/4/17  23:28:41.844	14.079	14.9	28.7	11.9	17.6	27.3	Bm.Ant-Z
65	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109614.941996727	109623.499996727	2332135	2340693	2014/4/17  23:38:52.942	8.558	15.3	29.5	7.7	16.6	27.3	Bm.Ant-Z
66	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	112986.63399642	112999.33399642	2103248	2115948	2014/4/19  14:35:03.634	12.7	15.1	28.3	10.8	16.6	27.3	Bm.Ant-Z
67	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	113258.114992209	113265.383992209	2374729	2381998	2014/4/19  14:39:34.115	7.269	15.9	27.3	6.6	16.6	26.4	Bm.Ant-Z
68	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	113324.713997297	113332.535997297	2441328	2449150	2014/4/19  14:40:41.714	7.822	15.3	28.6	6.6	16.6	26.4	Bm.Ant-Z
